,Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Adaptive_Rating
834,S00835,27,Male,Postgraduate,Web Development,365,2,35,36,87,1,60,Kinesthetic,3,0,2.2
835,S00836,27,Female,Undergraduate,Machine Learning,112,2,60,37,92,1,62,Visual,4,0,2.6
836,S00837,18,Female,High School,Cybersecurity,301,4,52,7,93,0,71,Kinesthetic,5,1,1.0
837,S00838,36,Female,High School,Data Science,308,2,89,12,46,2,36,Auditory,2,0,2.6
838,S00839,18,Male,High School,Python Basics,47,4,62,39,79,2,68,Kinesthetic,4,0,4.2
839,S00840,19,Female,Undergraduate,Python Basics,273,1,51,5,44,2,88,Reading/Writing,5,0,5.0
840,S00841,39,Female,Postgraduate,Cybersecurity,466,2,39,13,62,0,81,Reading/Writing,2,0,1.0
841,S00842,47,Male,Postgraduate,Machine Learning,66,4,32,47,44,1,46,Kinesthetic,1,1,1.0
842,S00843,34,Male,High School,Data Science,274,4,73,29,68,1,55,Visual,5,0,3.0
843,S00844,34,Male,High School,Data Science,14,1,68,32,40,1,67,Visual,2,0,1.8
844,S00845,27,Male,Undergraduate,Python Basics,492,4,86,32,76,1,49,Auditory,2,0,1.8
845,S00846,39,Male,Undergraduate,Web Development,480,4,98,2,51,2,93,Auditory,2,1,1.0
846,S00847,28,Female,Undergraduate,Machine Learning,66,4,70,1,42,0,50,Auditory,3,0,1.0
847,S00848,46,Female,Postgraduate,Python Basics,28,2,94,17,83,1,63,Kinesthetic,2,1,1.0
848,S00849,35,Male,Undergraduate,Cybersecurity,192,3,30,41,95,1,72,Visual,1,0,1.4
849,S00850,32,Male,Undergraduate,Data Science,481,2,97,35,87,1,84,Visual,5,0,3.0
850,S00851,46,Female,Undergraduate,Python Basics,392,2,88,24,97,1,76,Auditory,2,1,1.0
851,S00852,29,Female,Undergraduate,Machine Learning,300,3,84,32,50,1,32,Reading/Writing,1,1,1.0
852,S00853,49,Male,Undergraduate,Cybersecurity,29,1,80,43,97,1,84,Kinesthetic,3,0,2.2
853,S00854,35,Female,Postgraduate,Machine Learning,239,4,69,33,48,0,59,Auditory,5,0,1.0
854,S00855,38,Male,Postgraduate,Machine Learning,43,1,65,38,77,1,73,Reading/Writing,2,0,1.8
855,S00856,45,Male,Undergraduate,Cybersecurity,246,4,71,38,63,1,99,Visual,3,0,2.2
856,S00857,49,Male,Undergraduate,Web Development,222,3,63,13,71,1,85,Kinesthetic,5,1,1.0
857,S00858,17,Female,Undergraduate,Python Basics,348,2,94,2,92,0,84,Kinesthetic,2,0,1.0
858,S00859,41,Female,Postgraduate,Python Basics,60,2,90,5,52,2,31,Visual,4,1,1.0
859,S00860,27,Male,Undergraduate,Machine Learning,38,4,59,23,61,1,41,Auditory,4,0,2.6
860,S00861,40,Male,Undergraduate,Python Basics,23,1,54,3,42,2,33,Kinesthetic,4,0,4.2
861,S00862,46,Male,High School,Data Science,431,4,83,48,70,0,92,Reading/Writing,1,0,1.0
862,S00863,48,Female,High School,Python Basics,402,1,77,16,95,0,92,Kinesthetic,3,0,1.0
863,S00864,29,Female,Postgraduate,Python Basics,231,4,70,32,48,1,71,Auditory,5,0,3.0
864,S00865,18,Male,High School,Cybersecurity,133,1,32,36,50,2,92,Auditory,5,1,1.0
865,S00866,43,Female,Postgraduate,Python Basics,350,3,60,43,90,0,63,Auditory,3,1,1.0
866,S00867,43,Female,Undergraduate,Machine Learning,381,3,77,20,64,1,30,Auditory,1,0,1.4
867,S00868,19,Female,Undergraduate,Web Development,287,1,45,8,75,1,76,Reading/Writing,3,0,2.2
868,S00869,48,Male,Undergraduate,Web Development,11,1,51,31,74,1,46,Visual,5,0,3.0
869,S00870,42,Male,Undergraduate,Machine Learning,345,4,88,29,68,2,41,Reading/Writing,2,1,1.0
870,S00871,25,Male,Undergraduate,Web Development,405,3,30,16,56,0,42,Visual,3,0,1.0
871,S00872,20,Male,High School,Web Development,430,3,51,10,96,0,64,Kinesthetic,4,0,1.0
872,S00873,15,Female,High School,Cybersecurity,463,2,57,27,90,1,87,Auditory,4,0,2.6
873,S00874,39,Male,Undergraduate,Machine Learning,71,1,40,0,53,0,63,Auditory,1,1,1.0
874,S00875,20,Male,Undergraduate,Data Science,200,3,63,20,55,0,99,Auditory,2,0,1.0
875,S00876,30,Male,Postgraduate,Python Basics,456,3,83,2,76,1,99,Kinesthetic,5,0,3.0
876,S00877,46,Male,Undergraduate,Machine Learning,108,1,82,22,54,1,63,Visual,1,0,1.4
877,S00878,19,Male,Undergraduate,Python Basics,410,2,76,34,94,2,50,Kinesthetic,5,0,5.0
878,S00879,47,Male,Postgraduate,Web Development,476,4,58,7,65,1,96,Reading/Writing,3,0,2.2
879,S00880,31,Female,High School,Machine Learning,124,1,99,47,84,2,47,Visual,2,0,2.6
880,S00881,48,Male,Undergraduate,Cybersecurity,372,2,84,46,72,2,80,Auditory,1,0,1.8
881,S00882,15,Female,Undergraduate,Data Science,31,4,86,40,40,0,96,Reading/Writing,3,0,1.0
882,S00883,27,Female,Undergraduate,Python Basics,149,2,39,3,89,2,92,Auditory,3,0,3.4
883,S00884,31,Male,Undergraduate,Python Basics,136,3,66,16,79,1,96,Visual,2,0,1.8
884,S00885,30,Female,Postgraduate,Web Development,336,3,72,36,50,0,85,Visual,4,0,1.0
885,S00886,39,Male,Postgraduate,Web Development,112,4,48,35,85,1,86,Reading/Writing,2,1,1.0
886,S00887,18,Other,Postgraduate,Data Science,11,4,60,31,96,2,95,Kinesthetic,5,1,1.0
887,S00888,15,Male,Undergraduate,Data Science,41,1,82,15,59,0,63,Auditory,5,0,1.0
888,S00889,28,Female,Undergraduate,Machine Learning,163,1,81,19,79,2,69,Reading/Writing,4,0,4.2
889,S00890,33,Female,Undergraduate,Machine Learning,220,2,55,10,81,1,50,Kinesthetic,4,0,2.6
890,S00891,26,Female,High School,Python Basics,266,2,76,9,84,2,60,Visual,5,0,5.0
891,S00892,21,Male,High School,Machine Learning,18,4,84,36,43,1,73,Visual,2,0,1.8
892,S00893,35,Female,Postgraduate,Machine Learning,174,1,59,33,82,1,83,Reading/Writing,4,1,1.0
893,S00894,21,Male,Undergraduate,Web Development,78,2,40,25,63,0,63,Auditory,5,0,1.0
894,S00895,42,Male,High School,Cybersecurity,471,2,58,48,40,0,67,Kinesthetic,5,0,1.0
895,S00896,38,Female,Undergraduate,Web Development,339,3,32,41,87,1,90,Auditory,4,0,2.6
896,S00897,48,Female,Postgraduate,Cybersecurity,456,1,76,30,56,1,75,Visual,2,0,1.8
897,S00898,20,Male,Postgraduate,Cybersecurity,383,1,87,22,62,0,65,Reading/Writing,2,0,1.0
898,S00899,27,Female,Postgraduate,Cybersecurity,170,4,84,32,56,1,54,Reading/Writing,5,1,1.0
899,S00900,29,Male,Postgraduate,Web Development,44,3,90,31,79,1,75,Kinesthetic,2,0,1.8
900,S00901,43,Female,High School,Cybersecurity,140,3,67,43,99,1,33,Visual,1,0,1.4
901,S00902,42,Male,High School,Machine Learning,95,1,31,49,99,2,52,Visual,3,0,3.4
902,S00903,35,Female,High School,Python Basics,440,1,43,2,71,1,37,Auditory,1,1,1.0
903,S00904,39,Male,Undergraduate,Python Basics,404,1,70,8,84,1,32,Auditory,4,0,2.6
904,S00905,23,Male,High School,Python Basics,135,1,99,45,46,1,90,Reading/Writing,4,0,2.6
905,S00906,45,Male,Undergraduate,Machine Learning,223,3,97,4,64,2,43,Visual,2,0,2.6
906,S00907,29,Male,Undergraduate,Python Basics,486,2,98,3,96,2,63,Visual,4,1,1.0
907,S00908,25,Female,Undergraduate,Python Basics,286,2,32,41,45,1,77,Auditory,4,0,2.6
908,S00909,37,Female,High School,Python Basics,254,4,94,18,86,1,83,Auditory,5,0,3.0
909,S00910,46,Male,Undergraduate,Data Science,430,2,48,33,53,1,74,Kinesthetic,2,0,1.8
910,S00911,46,Female,Undergraduate,Machine Learning,488,4,89,37,62,2,53,Kinesthetic,2,0,2.6
911,S00912,41,Female,Undergraduate,Python Basics,167,4,89,10,66,1,90,Auditory,1,0,1.4
912,S00913,30,Male,Undergraduate,Web Development,81,1,42,36,76,1,87,Kinesthetic,3,0,2.2
913,S00914,30,Female,Undergraduate,Python Basics,11,3,31,6,62,2,39,Reading/Writing,1,0,1.8
914,S00915,22,Female,High School,Python Basics,97,2,95,25,99,2,38,Kinesthetic,2,1,1.0
915,S00916,31,Male,High School,Python Basics,377,1,94,7,85,1,51,Kinesthetic,4,1,1.0
916,S00917,42,Female,Undergraduate,Data Science,105,3,94,8,55,1,57,Reading/Writing,3,0,2.2
917,S00918,25,Female,Postgraduate,Web Development,448,2,66,0,97,0,47,Auditory,3,1,1.0
918,S00919,49,Male,High School,Machine Learning,245,1,75,38,93,1,88,Auditory,5,0,3.0
919,S00920,17,Female,Postgraduate,Python Basics,389,1,54,16,70,2,81,Visual,3,0,3.4
920,S00921,18,Female,Postgraduate,Data Science,146,2,93,20,95,1,90,Visual,3,0,2.2
921,S00922,45,Female,Undergraduate,Python Basics,417,1,96,13,62,1,95,Kinesthetic,5,1,1.0
922,S00923,36,Female,Undergraduate,Machine Learning,54,1,38,23,48,1,49,Reading/Writing,4,1,1.0
923,S00924,42,Female,Undergraduate,Machine Learning,13,2,83,8,93,0,70,Visual,4,0,1.0
924,S00925,47,Female,Postgraduate,Cybersecurity,372,1,80,44,53,1,41,Visual,5,0,3.0
925,S00926,38,Female,Undergraduate,Web Development,402,1,84,20,65,1,47,Visual,2,0,1.8
926,S00927,25,Female,Postgraduate,Python Basics,243,3,55,16,69,2,54,Visual,1,0,1.8
927,S00928,41,Male,Undergraduate,Cybersecurity,437,3,85,28,61,1,42,Auditory,3,0,2.2
928,S00929,15,Male,Undergraduate,Data Science,471,2,95,18,67,2,60,Visual,1,1,1.0
929,S00930,27,Male,Undergraduate,Web Development,310,1,50,30,65,2,63,Reading/Writing,4,0,4.2
930,S00931,21,Female,Undergraduate,Machine Learning,473,4,72,44,67,2,45,Reading/Writing,2,1,1.0
931,S00932,39,Female,Postgraduate,Machine Learning,137,2,80,48,80,2,71,Visual,1,0,1.8
932,S00933,44,Male,Undergraduate,Data Science,360,3,43,25,75,0,83,Kinesthetic,3,0,1.0
933,S00934,27,Male,High School,Web Development,353,1,75,19,70,0,48,Visual,4,0,1.0
934,S00935,36,Female,High School,Data Science,412,2,38,26,67,2,50,Visual,2,0,2.6
935,S00936,18,Other,Undergraduate,Web Development,455,2,57,18,68,1,74,Reading/Writing,2,0,1.8
936,S00937,22,Female,Undergraduate,Web Development,369,3,77,27,74,1,93,Reading/Writing,2,0,1.8
937,S00938,47,Female,Undergraduate,Web Development,190,2,42,25,83,2,81,Reading/Writing,2,0,2.6
938,S00939,16,Female,Postgraduate,Machine Learning,444,2,71,5,91,2,46,Kinesthetic,5,0,5.0
939,S00940,24,Female,Undergraduate,Python Basics,68,2,60,23,51,1,39,Reading/Writing,3,1,1.0
940,S00941,23,Female,Postgraduate,Web Development,353,1,58,5,78,0,83,Visual,3,0,1.0
941,S00942,32,Female,Undergraduate,Cybersecurity,251,1,69,8,66,2,49,Reading/Writing,1,1,1.0
942,S00943,20,Male,Undergraduate,Python Basics,328,2,96,44,75,2,63,Visual,4,0,4.2
943,S00944,27,Female,High School,Data Science,209,3,89,0,96,1,66,Visual,5,0,3.0
944,S00945,32,Male,Postgraduate,Machine Learning,208,4,88,14,55,1,53,Kinesthetic,3,0,2.2
945,S00946,44,Female,Undergraduate,Machine Learning,485,3,49,39,47,0,67,Kinesthetic,4,1,1.0
946,S00947,43,Male,High School,Data Science,87,1,38,8,54,1,51,Auditory,2,0,1.8
947,S00948,23,Other,Postgraduate,Cybersecurity,148,1,93,24,60,1,63,Kinesthetic,1,0,1.4
948,S00949,28,Male,Postgraduate,Web Development,453,2,52,16,83,1,45,Kinesthetic,3,0,2.2
949,S00950,20,Female,Undergraduate,Web Development,195,3,73,4,84,1,41,Auditory,1,0,1.4
950,S00951,28,Male,Postgraduate,Cybersecurity,197,4,96,17,47,0,98,Kinesthetic,1,0,1.0
951,S00952,48,Female,Undergraduate,Web Development,463,1,43,37,71,2,48,Auditory,1,0,1.8
952,S00953,35,Male,Postgraduate,Cybersecurity,88,3,70,45,45,1,45,Visual,2,0,1.8
953,S00954,25,Female,Postgraduate,Web Development,223,4,84,28,72,1,54,Auditory,2,0,1.8
954,S00955,29,Male,Undergraduate,Data Science,60,3,72,40,92,0,74,Kinesthetic,4,0,1.0
955,S00956,38,Female,Undergraduate,Python Basics,411,4,55,0,71,1,57,Kinesthetic,4,0,2.6
956,S00957,42,Female,Undergraduate,Web Development,60,3,84,43,86,0,95,Visual,3,0,1.0
957,S00958,26,Male,High School,Web Development,88,2,83,11,86,1,75,Reading/Writing,2,0,1.8
958,S00959,27,Male,Undergraduate,Data Science,131,1,85,30,98,1,61,Kinesthetic,1,0,1.4
959,S00960,39,Female,Undergraduate,Data Science,341,4,54,4,93,0,48,Visual,2,0,1.0
960,S00961,26,Other,High School,Data Science,276,2,35,28,87,1,73,Kinesthetic,3,1,1.0
961,S00962,37,Male,High School,Web Development,260,1,77,22,89,2,60,Auditory,4,0,4.2
962,S00963,19,Female,Undergraduate,Cybersecurity,225,3,63,36,48,1,46,Auditory,1,1,1.0
963,S00964,46,Male,Undergraduate,Data Science,210,4,31,25,54,1,50,Visual,1,0,1.4
964,S00965,26,Female,Undergraduate,Web Development,490,3,37,18,54,1,50,Kinesthetic,3,0,2.2
965,S00966,44,Male,Undergraduate,Machine Learning,451,1,58,8,57,1,67,Kinesthetic,3,0,2.2
966,S00967,20,Female,Undergraduate,Web Development,60,3,42,33,94,1,71,Visual,4,0,2.6
967,S00968,17,Female,High School,Machine Learning,192,4,95,46,48,2,83,Reading/Writing,1,0,1.8
968,S00969,37,Male,High School,Data Science,492,3,75,32,65,1,54,Reading/Writing,3,1,1.0
969,S00970,42,Female,Postgraduate,Data Science,373,3,34,20,46,1,34,Kinesthetic,2,1,1.0
970,S00971,24,Male,High School,Python Basics,240,4,99,28,44,2,63,Auditory,5,0,5.0
971,S00972,27,Male,High School,Web Development,346,1,34,18,89,0,92,Visual,1,0,1.0
972,S00973,41,Female,Postgraduate,Data Science,223,1,47,16,65,2,70,Visual,3,0,3.4
973,S00974,42,Female,Undergraduate,Web Development,314,2,71,37,96,1,58,Visual,1,0,1.4
974,S00975,20,Female,Postgraduate,Web Development,253,1,31,1,45,0,50,Kinesthetic,2,0,1.0
975,S00976,15,Male,Undergraduate,Cybersecurity,239,2,88,9,54,1,72,Visual,5,1,1.0
976,S00977,49,Female,Undergraduate,Web Development,418,4,37,49,91,2,66,Reading/Writing,1,0,1.8
977,S00978,33,Male,Undergraduate,Machine Learning,184,4,80,5,64,1,70,Auditory,1,0,1.4
978,S00979,35,Male,Undergraduate,Machine Learning,112,1,51,33,96,2,88,Kinesthetic,3,1,1.0
979,S00980,17,Male,Undergraduate,Web Development,81,2,60,36,91,0,79,Kinesthetic,5,0,1.0
980,S00981,38,Male,Undergraduate,Machine Learning,330,1,92,2,72,1,51,Auditory,4,0,2.6
981,S00982,27,Male,Undergraduate,Cybersecurity,40,2,31,27,60,1,96,Auditory,2,0,1.8
982,S00983,45,Female,Undergraduate,Python Basics,199,3,35,49,72,1,54,Kinesthetic,1,0,1.4
983,S00984,21,Male,High School,Web Development,286,1,59,0,45,2,84,Kinesthetic,2,0,2.6
984,S00985,26,Male,Undergraduate,Python Basics,439,2,88,43,99,0,35,Auditory,4,0,1.0
985,S00986,20,Female,Undergraduate,Cybersecurity,365,4,45,9,88,2,35,Kinesthetic,1,0,1.8
986,S00987,45,Male,Undergraduate,Python Basics,110,1,95,33,45,1,58,Kinesthetic,4,0,2.6
987,S00988,47,Female,High School,Machine Learning,426,1,88,10,61,1,39,Visual,3,0,2.2
988,S00989,20,Male,Undergraduate,Machine Learning,60,1,56,35,76,1,78,Visual,3,0,2.2
989,S00990,46,Female,Postgraduate,Python Basics,296,3,40,1,72,2,53,Auditory,2,0,2.6
990,S00991,28,Male,Undergraduate,Cybersecurity,176,1,36,37,56,1,73,Visual,4,0,2.6
991,S00992,26,Male,Undergraduate,Cybersecurity,110,4,93,11,59,0,48,Auditory,3,0,1.0
992,S00993,24,Female,High School,Cybersecurity,301,3,91,0,58,1,68,Visual,3,0,2.2
993,S00994,25,Male,Undergraduate,Machine Learning,29,2,48,15,64,0,92,Reading/Writing,1,0,1.0
994,S00995,19,Female,Undergraduate,Data Science,78,2,97,33,59,2,69,Kinesthetic,3,0,3.4
995,S00996,41,Female,Undergraduate,Machine Learning,397,1,97,42,90,0,68,Reading/Writing,5,1,1.0
996,S00997,18,Female,Undergraduate,Python Basics,128,2,62,42,94,2,82,Visual,1,0,1.8
997,S00998,35,Other,Undergraduate,Machine Learning,287,1,85,18,54,1,93,Reading/Writing,3,0,2.2
998,S00999,46,Male,Postgraduate,Web Development,318,2,44,29,84,0,32,Visual,3,0,1.0
999,S01000,42,Female,Undergraduate,Web Development,423,1,37,9,54,1,49,Reading/Writing,5,0,3.0
1000,S01001,36,Female,Undergraduate,Cybersecurity,473,2,50,13,69,0,67,Kinesthetic,4,1,1.0
1001,S01002,32,Male,Undergraduate,Machine Learning,389,2,79,7,93,2,68,Visual,2,1,1.0
1002,S01003,33,Male,High School,Machine Learning,85,4,82,17,92,1,61,Reading/Writing,2,0,1.8
1003,S01004,41,Male,High School,Cybersecurity,474,3,36,39,92,2,66,Auditory,3,1,1.0
1004,S01005,49,Male,Undergraduate,Machine Learning,128,4,67,9,58,0,79,Kinesthetic,1,0,1.0
1005,S01006,18,Female,Undergraduate,Web Development,461,3,37,42,95,1,43,Auditory,2,0,1.8
1006,S01007,30,Male,Postgraduate,Data Science,387,2,54,43,63,1,96,Kinesthetic,3,0,2.2
1007,S01008,33,Female,Undergraduate,Web Development,275,3,36,0,51,1,83,Auditory,2,0,1.8
1008,S01009,38,Female,Undergraduate,Data Science,406,2,78,47,84,1,53,Kinesthetic,5,1,1.0
1009,S01010,30,Male,High School,Cybersecurity,409,3,38,1,73,2,39,Kinesthetic,2,0,2.6
1010,S01011,19,Female,Undergraduate,Cybersecurity,486,2,99,17,40,2,61,Auditory,4,1,1.0
1011,S01012,21,Female,Undergraduate,Data Science,307,2,95,21,62,1,88,Visual,2,1,1.0
1012,S01013,37,Female,Undergraduate,Cybersecurity,197,2,98,12,80,0,57,Auditory,4,1,1.0
1013,S01014,36,Female,Undergraduate,Machine Learning,174,2,91,13,78,0,71,Reading/Writing,2,1,1.0
1014,S01015,26,Female,Undergraduate,Cybersecurity,329,1,68,15,94,1,95,Reading/Writing,5,0,3.0
1015,S01016,28,Male,High School,Web Development,455,4,72,49,62,2,61,Kinesthetic,4,0,4.2
1016,S01017,18,Male,Undergraduate,Web Development,38,2,69,47,50,1,97,Visual,2,0,1.8
1017,S01018,22,Female,Postgraduate,Cybersecurity,62,4,61,14,45,0,35,Kinesthetic,1,0,1.0
1018,S01019,46,Male,Undergraduate,Data Science,374,3,56,3,57,1,55,Visual,1,0,1.4
1019,S01020,44,Female,High School,Cybersecurity,179,2,79,49,46,1,44,Reading/Writing,5,0,3.0
1020,S01021,42,Female,Postgraduate,Machine Learning,151,1,44,22,53,1,32,Visual,2,0,1.8
1021,S01022,40,Male,High School,Web Development,461,3,52,0,90,1,80,Kinesthetic,2,0,1.8
1022,S01023,42,Male,Postgraduate,Web Development,344,4,40,15,42,1,68,Reading/Writing,4,0,2.6
1023,S01024,32,Male,Postgraduate,Web Development,86,1,87,29,40,2,74,Visual,4,0,4.2
1024,S01025,28,Male,Undergraduate,Data Science,224,1,87,42,76,1,92,Auditory,1,0,1.4
1025,S01026,49,Female,Undergraduate,Data Science,163,4,35,45,91,2,57,Auditory,5,0,5.0
1026,S01027,42,Female,Postgraduate,Data Science,31,3,83,35,94,1,51,Visual,4,0,2.6
1027,S01028,49,Female,Undergraduate,Machine Learning,424,1,71,10,55,1,86,Auditory,4,0,2.6
1028,S01029,38,Male,Undergraduate,Machine Learning,299,4,32,34,65,2,59,Kinesthetic,1,0,1.8
1029,S01030,27,Female,Undergraduate,Data Science,489,2,89,20,42,1,96,Auditory,1,0,1.4
1030,S01031,29,Male,High School,Web Development,147,2,30,24,65,2,69,Kinesthetic,1,0,1.8
1031,S01032,18,Female,Undergraduate,Python Basics,121,2,65,25,78,0,63,Visual,5,1,1.0
1032,S01033,31,Female,High School,Web Development,217,1,87,37,89,1,90,Visual,3,1,1.0
1033,S01034,17,Male,High School,Machine Learning,499,3,91,31,51,1,92,Visual,3,0,2.2
1034,S01035,47,Male,High School,Web Development,167,4,57,24,71,1,95,Auditory,4,1,1.0
1035,S01036,26,Other,Postgraduate,Web Development,498,1,44,5,59,1,81,Reading/Writing,1,0,1.4
1036,S01037,24,Male,Undergraduate,Machine Learning,419,1,96,18,81,0,63,Visual,2,1,1.0
1037,S01038,40,Male,Postgraduate,Data Science,50,4,46,0,73,1,64,Auditory,4,0,2.6
1038,S01039,47,Male,Undergraduate,Machine Learning,223,4,42,5,44,2,85,Visual,2,0,2.6
1039,S01040,16,Male,Undergraduate,Python Basics,10,3,39,47,80,1,30,Reading/Writing,3,0,2.2
1040,S01041,42,Female,Postgraduate,Data Science,438,4,65,27,46,1,35,Reading/Writing,3,0,2.2
1041,S01042,39,Male,Postgraduate,Data Science,115,2,92,33,87,1,86,Reading/Writing,3,0,2.2
1042,S01043,44,Male,Postgraduate,Machine Learning,133,1,57,27,76,0,78,Visual,5,0,1.0
1043,S01044,34,Female,Undergraduate,Python Basics,456,3,74,17,97,2,31,Visual,2,1,1.0
1044,S01045,47,Male,High School,Cybersecurity,232,2,66,1,58,1,30,Reading/Writing,1,0,1.4
1045,S01046,17,Male,Postgraduate,Cybersecurity,346,4,52,8,90,1,71,Visual,2,0,1.8
1046,S01047,46,Female,Postgraduate,Data Science,463,1,48,26,48,1,55,Kinesthetic,5,0,3.0
1047,S01048,40,Male,Postgraduate,Machine Learning,132,2,93,4,46,1,96,Reading/Writing,5,0,3.0
1048,S01049,21,Female,High School,Web Development,399,2,69,23,57,2,74,Reading/Writing,4,0,4.2
1049,S01050,29,Male,Undergraduate,Python Basics,221,1,63,28,61,0,48,Reading/Writing,3,0,1.0
1050,S01051,29,Male,Undergraduate,Data Science,273,2,35,10,70,2,43,Visual,4,0,4.2
1051,S01052,49,Female,High School,Python Basics,266,4,89,21,59,0,97,Auditory,5,0,1.0
1052,S01053,40,Male,Postgraduate,Data Science,107,3,98,40,43,2,48,Kinesthetic,3,0,3.4
1053,S01054,15,Female,High School,Data Science,316,2,99,21,51,0,91,Kinesthetic,2,1,1.0
1054,S01055,23,Female,High School,Data Science,111,1,52,40,67,1,42,Kinesthetic,2,0,1.8
1055,S01056,35,Female,High School,Data Science,42,2,99,44,86,1,92,Kinesthetic,1,1,1.0
1056,S01057,35,Male,Postgraduate,Web Development,266,4,82,24,41,1,67,Auditory,1,0,1.4
1057,S01058,40,Female,High School,Data Science,468,2,70,0,64,2,77,Visual,4,0,4.2
1058,S01059,19,Male,High School,Data Science,365,1,69,28,71,1,99,Reading/Writing,3,0,2.2
1059,S01060,22,Male,Postgraduate,Cybersecurity,115,1,37,27,52,1,78,Auditory,3,0,2.2
1060,S01061,40,Female,High School,Data Science,252,3,37,49,58,2,83,Reading/Writing,1,0,1.8
1061,S01062,44,Male,Undergraduate,Python Basics,303,2,55,3,71,0,37,Visual,5,0,1.0
1062,S01063,16,Male,High School,Cybersecurity,96,4,97,36,48,0,45,Auditory,1,0,1.0
1063,S01064,19,Female,High School,Python Basics,398,2,38,14,47,2,97,Reading/Writing,2,0,2.6
1064,S01065,27,Male,High School,Cybersecurity,184,3,85,32,41,2,58,Kinesthetic,5,1,1.0
1065,S01066,35,Other,High School,Python Basics,143,4,94,23,51,0,76,Auditory,3,0,1.0
1066,S01067,18,Male,Undergraduate,Cybersecurity,214,1,60,19,45,2,66,Visual,2,0,2.6
1067,S01068,30,Female,High School,Cybersecurity,322,2,76,43,82,2,75,Visual,1,0,1.8
1068,S01069,46,Female,Undergraduate,Python Basics,52,1,68,20,82,1,30,Visual,4,1,1.0
1069,S01070,26,Male,Undergraduate,Machine Learning,224,4,67,32,69,1,43,Auditory,3,1,1.0
1070,S01071,29,Male,High School,Cybersecurity,415,2,98,29,94,2,43,Auditory,1,0,1.8
1071,S01072,20,Female,High School,Machine Learning,451,2,50,27,49,0,35,Kinesthetic,1,0,1.0
1072,S01073,33,Male,Undergraduate,Web Development,126,1,88,18,49,1,66,Auditory,2,0,1.8
1073,S01074,29,Female,Postgraduate,Web Development,313,1,31,46,84,1,68,Kinesthetic,4,1,1.0
1074,S01075,21,Male,High School,Machine Learning,393,4,83,7,41,2,96,Reading/Writing,2,1,1.0
1075,S01076,16,Male,Postgraduate,Python Basics,20,3,66,14,46,0,60,Reading/Writing,2,0,1.0
1076,S01077,34,Female,High School,Machine Learning,467,4,73,48,48,2,32,Kinesthetic,1,0,1.8
1077,S01078,24,Male,Undergraduate,Machine Learning,183,2,64,38,88,1,64,Kinesthetic,2,0,1.8
1078,S01079,38,Female,Undergraduate,Machine Learning,206,1,89,13,57,1,93,Reading/Writing,3,1,1.0
1079,S01080,45,Female,High School,Data Science,218,3,91,36,60,1,42,Auditory,4,0,2.6
1080,S01081,49,Male,Postgraduate,Python Basics,296,2,39,32,56,2,49,Kinesthetic,4,1,1.0
1081,S01082,17,Male,Undergraduate,Web Development,466,4,64,47,97,2,42,Reading/Writing,4,0,4.2
1082,S01083,23,Male,Undergraduate,Web Development,410,4,67,9,74,1,93,Kinesthetic,5,0,3.0
